plant,group,day,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dr5AB000630,R128,20.65971065,4.528605788,0.516361949,17.19820418,127811.3985,90999.91342,17.10736859,17.33445756,1.005309735,4.055042214
Dr4AC000553,R102,20.66055556,3.003950066,0.336697412,9.704268379,87205.47457,51956.02588,12.41419668,9.719407643,0.781707317,4.209362639
Dr3AD000468,R98,20.66140046,4.188559737,0.476291122,16.68346919,118755.0037,62532.89132,20.52884231,16.74402625,0.812684366,4.401996758
Dr7AE000890,R161,20.6622338,6.17443267,0.710305225,16.13845568,171644.4555,147841.9057,25.07062158,17.9097496,0.643719807,5.208535579
Dp2AA01062,B100,20.66392361,4.87535071,0.557222168,12.11141139,137046.2033,82264.65663,17.62210358,12.17196845,0.687285223,4.827535924
Dr7AB000837,R161,20.66476852,4.196092402,0.477178767,13.56478076,118955.6201,94587.09301,20.04438586,16.35040538,0.67673716,4.701284701
Dr8AC000956,R187,20.66561343,4.189001577,0.476343188,15.54802438,118766.7712,78224.61934,18.81810545,16.45638023,0.82622687,4.372445042
Dp2AE000187,B100,20.66731481,7.771186764,0.898465793,17.47071093,214170.5644,152909.3188,20.05952512,17.51612873,0.870943396,5.062139073
Dr6AA000719,R133,20.66900463,4.045203915,0.459398156,17.47071093,114937.0299,78538.54501,17.0619508,17.51612873,1.023957409,3.907933946
Dr2AB000329,R70,20.66983796,4.753609435,0.542876247,11.39986597,133803.8864,105564.4319,17.68266063,11.41500524,0.644691781,4.894020055
Dp2AC000145,B100,20.67068287,4.746091022,0.541990282,17.47071093,133603.6497,72913.69557,15.51774585,17.4858502,1.125853659,3.838950251
Dr1AD000180,R20,20.67152778,7.071297361,0.815991235,17.47071093,195530.5164,130346.7183,30.73270641,17.4858502,0.568472906,5.570463096
Dp1AB000038,A10,20.67408565,4.152856184,0.472083836,13.01976725,117804.1164,72281.0993,20.77107054,15.56316364,0.626822157,4.80105848
Dp1AC000059,A10,20.67493056,3.857264975,0.437251541,13.91298384,109931.6807,71672.79715,19.80215763,14.80620043,0.702599388,4.570168159
Dr1AD000173,R20,20.67577546,5.428463592,0.622400666,17.47071093,151777.1745,92913.07587,23.78378412,17.50098946,0.734563972,4.845637155
Dr7AE000894,R161,20.67662037,4.36993521,0.497664301,17.4858502,123585.5491,123409.6065,21.46747669,17.98544592,0.814527504,4.437839439
Dr6AA000716,R133,20.67746528,4.747494934,0.542155718,17.47071093,133641.0398,105292.072,16.57749434,17.53126799,1.053881279,3.99682941
Dr2AB000327,R70,20.67831019,5.086593167,0.582114855,14.44285809,142672.1915,95269.22652,18.2882312,15.33607468,0.789735099,4.649685042
Dp2AC000153,B100,20.67914352,2.465033088,0.273191751,9.88593955,72852.58066,50551.1421,11.68751199,9.931357342,0.845854922,3.950434755
Dp1AD000072,A10,20.67998843,5.572703094,0.639397764,13.11060283,155618.6832,137563.782,22.46666813,13.77673046,0.583557951,5.207950526
Dr4AE000596,R102,20.68083333,3.723900447,0.421535943,12.12655066,106379.8036,61175.83661,12.30822183,12.14168992,0.985239852,3.922056029
Dr1AA000217,R20,20.68167824,10.86617168,1.263177003,17.4858502,296598.8268,204743.874,31.17174507,17.8643318,0.560951918,6.421284336
Dr7AB000840,R161,20.68253472,4.296212005,0.488976802,15.50260658,121622.0902,105208.1814,17.83405328,17.56154652,0.869269949,4.301781708
Dr6AC000741,R133,20.68337963,3.572128279,0.4036512,17.47071093,102337.6785,62933.17501,22.83001048,17.47071093,0.765251989,4.370310406
Dr4AD000567,R102,20.68422454,4.701436639,0.536728235,16.27470906,132414.3763,58012.09605,14.09465501,16.32012685,1.154672395,3.766038966
Dr2AE000387,R70,20.68506944,10.9866872,1.277378482,17.4858502,299808.4984,193103.1915,24.04115162,17.72807843,0.727329975,6.083526717
Dr7AA000801,R161,20.68675926,6.894874776,0.795201701,17.4858502,190831.8805,192269.4095,24.58616513,19.13603,0.711206897,5.219183942
Dr6AB000738,R133,20.68759259,3.689365633,0.417466381,17.47071093,105460.0431,53560.1974,14.57911146,17.47071093,1.198338525,3.44792213
Dr2AC000347,R70,20.68844907,4.299162359,0.48932447,17.47071093,121700.6666,83268.87711,16.47151949,17.4858502,1.060661765,3.883412671
Dr3AD000469,R98,20.68929398,5.243881213,0.600649587,17.47071093,146861.2201,81711.39586,21.70970492,17.50098946,0.80474198,4.651412138
Dr6AE000796,R133,20.69013889,7.420850107,0.857182326,17.4858502,204840.1015,131652.9072,26.56940874,17.51612873,0.658119658,5.451051758
Dp2AA01117,B100,20.6909838,5.455216314,0.625553191,16.56235508,152489.6757,85618.00525,17.04681154,16.59263361,0.971580817,4.332613659
Dr8AA000907,R187,20.6918287,5.365843409,0.61502154,15.86594892,150109.4207,124822.6516,21.60373007,15.92650598,0.734407849,4.832211049
Dp2AB000128,B100,20.69267361,4.26457766,0.485249029,14.45799735,120779.5775,83139.24517,16.94083669,14.45799735,0.853440572,4.329482015
Dr1AC000243,R20,20.69351852,5.550810616,0.636817968,17.4858502,155035.6242,64814.07182,20.74079201,25.25229275,0.843065693,4.634991968
Dr8AD000965,R187,20.69435185,5.483857547,0.628928257,17.47071093,153252.4733,108087.2251,21.81567977,17.4858502,0.800832755,4.712732782
Dr5AE000699,R128,20.69520833,4.729187065,0.539998329,17.47071093,133153.4491,75116.29976,16.71374772,17.53126799,1.045289855,4.011613538
Dp1AA01044,A10,20.69605324,6.70837538,0.773224722,17.4858502,185864.8705,158613.5037,27.23553637,18.06114224,0.642023346,5.329644333
Dr1AB000230,R20,20.69688657,4.159419651,0.472857271,17.45557167,117978.9203,83205.48463,18.01572445,17.45557167,0.968907563,4.053567516
Dp2AB000127,B100,21.22167824,4.202713499,0.477958993,23.93722796,119131.9587,60503.35795,14.5581294,23.93722796,1.644251627,2.584542764
Dr4AC000551,R102,21.22239583,4.893506103,0.559361589,21.9477222,137529.7331,61478.92409,13.3265306,21.9477222,1.646919431,2.730582361
Dp1AD000061,A10,21.22322917,5.958069017,0.684809059,17.87397233,165882.0752,143457.0409,24.4109198,17.9687107,0.73221216,4.967227069
Dr5AE000681,R128,21.22407407,8.602663806,0.996446561,27.25307088,236315.166,152692.7708,22.57931133,27.25307088,1.206993007,4.509231003
Dr3AA000416,R98,21.22491898,8.186729811,0.947433142,33.66370053,225237.6592,139582.9558,25.29514458,33.66370053,1.330836454,4.146649388
Dr5AB000622,R128,21.22576389,5.785986337,0.664530937,18.50556145,161299.0234,128944.9984,18.50556145,18.60029982,1,4.343119352
Dp1AC000046,A10,21.2266088,4.911549542,0.561487817,14.65286777,138010.2812,131166.4157,23.77933067,15.66341038,0.616201859,4.991118886
Dr1AD000176,R20,21.22744213,9.867169218,1.145455138,29.40047391,269992.5463,185561.5707,31.01102619,29.49521228,0.948065173,5.354125531
Dr1AE000182,R20,21.22832176,9.394643019,1.089772927,38.11640388,257407.8279,178213.47,25.35830349,38.65325464,1.503113325,4.035056745
Dr6AA000711,R133,21.22916667,9.175566374,1.063957064,38.05324497,251573.193,93539.25031,19.98979591,38.05324497,1.903633491,3.11002337
Dr7AB000831,R161,21.23,4.162544254,0.473225472,14.96866234,118062.1373,114111.8685,19.76873971,15.37919527,0.757188498,4.517775045
Dr8AC000944,R187,21.23083333,3.345322924,0.376924589,17.021327,96297.20595,61404.30797,15.37919527,17.021327,1.106776181,3.572738769
Dr4AD000576,R102,21.23167824,3.924863233,0.44521728,15.69498983,111732.0149,52002.27935,12.78967984,15.69498983,1.227160494,3.436599042
Dr2AE000385,R70,21.23251157,6.728732665,0.775623612,19.07399167,186407.043,140233.4655,22.04246057,19.07399167,0.865329513,4.845231758
Dr1AA000201,R20,21.23420139,10.76756488,1.251557236,27.97939838,293972.6471,234187.8673,34.83214042,27.97939838,0.803263826,5.869106243
Dr3AB000421,R98,21.2350463,5.823195088,0.668915594,28.48466968,162289.9984,95311.38327,19.7055808,28.64256696,1.445512821,3.375930585
Dr2AC000356,R70,21.2358912,6.29054821,0.723988213,19.23188895,174736.943,105561.9719,20.24243156,19.23188895,0.950078003,4.563349401
Dr3AD000471,R98,21.23673611,7.20312865,0.831526157,30.72681108,199041.5591,106886.805,21.12665634,30.72681108,1.454409567,3.659850176
Dr6AE000786,R133,21.23758102,8.617216977,0.998161498,36.31637487,236702.7584,154705.8186,28.01097783,36.31637487,1.296505073,4.316460263
Dr6AB000726,R133,21.23991898,5.370052342,0.615517519,28.98994098,150221.5166,71087.73463,17.87397233,28.98994098,1.621908127,2.890115337
Dp2AC000146,B100,21.24075231,5.048885356,0.577671389,19.57926297,141667.9251,73633.81144,16.04236385,19.57926297,1.220472441,3.698373072
Dr8AD000967,R187,21.24159722,5.696267751,0.653958551,21.50560981,158909.562,113344.6718,20.49506721,21.50560981,1.049306626,4.215445559
Dp2AE000183,B100,21.24244213,2.094872073,0.229572193,12.06335235,62994.13866,57860.04204,11.65281941,12.06335235,1.035230352,3.454446554
Dr4AA000511,R102,21.24408565,3.75424522,0.425111753,16.35815842,107187.9713,58338.69654,13.13705387,16.35815842,1.245192308,3.359608931
Dp1AB000035,A10,21.24491898,4.324343108,0.492291755,13.26337169,122371.3016,111086.7402,24.47407872,13.51600734,0.541935484,5.024606238
Dr2AC000346,R70,21.24576389,5.853018182,0.67242993,21.47403036,163084.2723,106589.1343,18.66345874,21.47403036,1.150592217,4.028162846
Dr7AE000889,R161,21.2466088,5.855667046,0.672742071,18.60029982,163154.8191,164274.5428,22.51615242,18.91609439,0.826086957,4.739190723
Dr5AA000602,R128,21.2474537,9.168648164,1.063141826,29.08467935,251388.9413,122126.3547,23.46353611,29.08467935,1.239569314,4.562350539
Dr5AB000621,R128,21.24828704,4.783375681,0.546383884,16.5160557,134596.6463,85615.25599,14.24233484,16.61079407,1.159645233,3.773167266
Dr3AC000443,R98,21.24913194,5.180175528,0.593142546,30.72681108,145164.5563,76508.11982,19.04241221,30.72681108,1.613598673,2.866560347
Dr3AD000466,R98,21.24997685,8.984567688,1.041449891,36.03215976,246486.354,138664.9394,23.9056485,36.03215976,1.507265522,3.935805551
Dr4AE000581,R102,21.25082176,4.273297938,0.486276622,18.53714091,121011.8234,44860.96056,12.315988,18.53714091,1.505128205,2.904647258
Dr1AA000206,R20,21.25165509,7.480293327,0.864187081,30.47417543,206423.2438,132798.0481,25.48462132,30.47417543,1.195786865,4.286996209
Dr8AB000938,R187,21.2525,5.068362299,0.57996654,16.45289679,142186.6515,112012.6946,23.24247992,17.30554211,0.707880435,4.824882696
Dr5AC000656,R128,21.25333333,4.878890605,0.557639307,20.68454395,137140.4808,104164.5071,18.69503819,20.68454395,1.106418919,3.910696911
Dr4AD000577,R102,21.25417824,5.470179406,0.627316433,17.33712157,152888.1855,73598.48785,16.0107844,17.33712157,1.082840237,4.092321154
Dr2AE000396,R70,21.25502315,11.36776633,1.322284623,24.94777056,309957.721,225363.7167,28.07413675,24.94777056,0.88863892,5.814155497
Dr8AA000919,R187,21.25671296,7.59484891,0.877686244,25.35830349,209474.1852,129885.241,26.93727632,25.35830349,0.941383353,4.869153241
Dr6AB000729,R133,21.2575463,4.980544662,0.569618162,31.51629749,139847.8178,42388.30919,12.50546474,31.51629749,2.52020202,0.837824939
Dr7AC000846,R161,21.2583912,4.919059851,0.562372827,16.54763516,138210.3022,127351.4679,20.17927264,17.36870102,0.820031299,4.546522493
Dr7AD000873,R161,21.25923611,4.662182356,0.532102534,13.95811973,131368.9229,139059.0554,23.05300318,13.95811973,0.605479452,4.959766843
Dr6AE000789,R133,21.26008102,11.76051498,1.368565894,41.62172354,320417.7359,133546.5907,19.64242189,41.62172354,2.118971061,3.206917328
Dp2AA01096,B100,21.26091435,3.633270037,0.410856109,15.53709255,103966.0576,56370.49781,13.89496082,15.53709255,1.118181818,3.611077331
Dr2AA000317,R70,21.26175926,9.333220534,1.082534938,23.58985394,255771.9722,197671.609,26.52674338,23.62143339,0.889285714,5.365416535
Dr3AB000427,R98,21.26260417,5.247924124,0.601126001,26.46358447,146968.8943,87321.5045,17.17922429,26.46358447,1.540441176,3.041620898
Dr4AC000552,R102,21.26344907,4.751215354,0.54259413,18.53714091,133740.1252,64365.93309,14.96866234,18.53714091,1.238396624,3.593684468
Dr1AD000177,R20,21.26429398,10.40121139,1.208386355,35.02161716,284215.6103,171602.4019,27.75834218,35.02161716,1.261660978,4.784980847
Dr1AE000187,R20,21.26513889,13.46336066,1.569228232,35.30583226,365769.3659,249867.1758,34.80056096,35.30583226,1.014519056,5.999309023
Dr6AA000701,R133,21.26680556,8.141013532,0.942045963,35.08477607,224020.1045,91980.64647,17.46343939,35.08477607,2.009041591,2.651790733
Dr8AB000931,R187,21.26765046,4.417676615,0.50329012,21.25297416,124857.0387,100597.6182,21.37929199,21.25297416,0.994091581,4.055213023
Dr1AC000241,R20,21.26849537,3.850445732,0.436447965,27.63202436,109750.0649,58386.32386,16.76869135,27.63202436,1.647834275,2.499248284
Dp1AD000066,A10,21.2693287,5.759030249,0.661354447,16.86342972,160581.106,156417.6236,27.12675305,16.89500918,0.621653085,5.165514724
Dr1AE000181,R20,21.27017361,11.12996066,1.294261742,33.41106488,303624.2787,204190.2006,29.52679174,33.41106488,1.131550802,5.230059077
Dp2AA000111,B100,21.27101852,2.063927108,0.225925657,12.75810039,62169.98609,51830.42413,13.98969919,12.75810039,0.911963883,3.717512485
Dr2AC000351,R70,21.27186343,5.282795641,0.60523524,18.82135602,147897.6221,86288.38869,19.2003095,18.85293547,0.980263158,4.275696186
Dr3AD000472,R98,21.27269676,8.414843757,0.974313956,34.73740205,231312.9832,141379.6962,23.24247992,34.80056096,1.494565217,3.838348912
Dr2AE000382,R70,21.27354167,10.79561168,1.254862254,23.179321,294719.6131,212869.4848,26.08463099,23.179321,0.888619855,5.688401154
Dr2AA000318,R70,21.27438657,10.67170716,1.240261419,24.31618143,291419.683,175126.4262,26.05305154,24.34776089,0.933333333,5.563266977
Dp2AB000126,B100,21.27523148,4.084075549,0.463978766,17.7476545,115972.2923,69889.5108,12.78967984,17.7476545,1.387654321,3.120231899
Dp2AC000156,B100,21.27607639,4.728466285,0.539913393,20.58980558,133134.2527,88353.82653,17.71607504,20.62138503,1.162210339,3.755478844
Dr5AD000663,R128,21.2769213,8.961257684,1.038703053,26.62148175,245865.5422,138801.471,22.20035785,26.65306121,1.199146515,4.605251281
Dr5AE000683,R128,21.2777662,9.061945684,1.050568068,22.1687784,248547.1504,164007.8299,22.20035785,22.1687784,0.998577525,5.066498399
Dr8AA000916,R187,21.27944444,9.107599636,1.055947903,22.26351677,249763.0452,210146.79,28.45309022,22.26351677,0.782463929,5.549677622
Dr5AB000623,R128,21.28028935,5.439296767,0.623677241,20.11611373,152065.6928,83538.30822,15.00024179,20.2108521,1.341052632,3.520221913
Dp1AC000042,A10,21.28113426,5.254063256,0.601849433,19.89505754,147132.3969,108956.2118,20.4319083,21.22139471,0.973724884,4.283693341
Dr4AD000579,R102,21.28196759,5.609571986,0.643742373,18.2529258,156600.6068,83815.34043,18.34766417,18.28450526,0.994836489,4.315636799
Dr8AE000992,R187,21.2828125,8.252639783,0.955199935,20.2108521,226993.0294,159282.8034,25.01092947,20.27401101,0.808080808,5.305619403
Dp2AA01082,B100,21.28365741,7.653248574,0.884568026,19.98979591,211029.5345,125780.1634,19.76873971,19.98979591,1.011182109,4.729181478
Dr1AA000211,R20,21.28450231,15.08281386,1.760063649,35.46372954,408900.0168,274644.8889,38.36903953,35.46372954,0.924279835,6.55293055
Dr2AB000336,R70,21.28533565,5.330599848,0.61086846,20.46348775,149170.7843,111371.3134,18.22134635,20.46348775,1.12305026,3.973600103
Dr8AC000942,R187,21.28618056,5.227792756,0.598753732,20.84244123,146432.7387,104789.2187,21.4424509,20.84244123,0.972017673,4.281655039
Dr2AD000378,R70,21.28702546,8.703009012,1.008271181,28.48466968,238987.6446,143215.7292,20.2108521,28.48466968,1.409375,4.088214564
Dr4AE000583,R102,21.28787037,5.921732834,0.680527225,19.04241221,164914.3392,86895.24005,17.36870102,19.04241221,1.096363636,4.161994362
Dp1AA01041,A10,21.28871528,9.955423138,1.155854928,23.46353611,272342.9995,233357.9613,28.64256696,24.82145274,0.819184123,5.655691085
Dp2AA01107,B100,21.28954861,6.557989999,0.755503396,18.66345874,181859.6795,99475.59807,21.69508655,18.78977656,0.860262009,4.818786013
Dr7AB000828,R161,21.29039352,5.336583165,0.61157353,18.66345874,149330.1371,118622.1751,20.96875905,19.83189862,0.890060241,4.485005062
Dr2AC000341,R70,21.29122685,5.604554726,0.643151142,18.31608472,156466.9829,97691.16138,15.88446657,18.53714091,1.153081511,3.968084873
Dr8AD000973,R187,21.29207176,5.018439,0.574083608,18.00029015,140857.0519,99881.22402,19.54768352,18.00029015,0.920840065,4.347669836
Dr1AE000198,R20,21.29291667,13.76533117,1.60481226,36.85322563,373811.7006,311606.8595,36.41111324,36.85322563,1.012142238,6.070905014
Dp2AA01109,B100,21.29375,5.579748892,0.640228037,19.57926297,155806.3329,97052.16159,18.66345874,19.76873971,1.049069374,4.190346702
Dr1AA000207,R20,21.29459491,14.88003552,1.736168368,35.55846791,403499.4521,303889.2502,39.50589997,35.55846791,0.900079936,6.561328234
Dp2AB000122,B100,21.29543981,4.460276583,0.508310076,18.91609439,125991.5972,89646.11431,15.91604603,18.91609439,1.188492063,3.638974567
Dr5AC000646,R128,21.29627315,5.444127048,0.624246439,20.90560014,152194.337,89032.51575,17.52659831,20.90560014,1.192792793,3.845871979
Dr6AA000703,R133,21.29711806,9.509853027,1.103349207,37.4532353,260476.1986,122272.4118,22.48457296,37.4532353,1.665730337,3.70436676
Dr8AB000924,R187,21.29795139,3.977715863,0.451445403,20.27401101,113139.6309,64262.74058,17.021327,20.27401101,1.19109462,3.52717912
Dr8AC000955,R187,21.29892361,4.344349823,0.494649334,16.54763516,122904.1374,98217.4432,21.72666601,16.76869135,0.761627907,4.548028224
Dr1AD000165,R20,21.29979167,11.20818006,1.30347907,33.79001836,305707.484,178386.119,30.91628782,33.79001836,1.092951992,5.331761793
Dr8AE000990,R187,21.30063657,7.725827451,0.893120678,23.02142372,212962.5167,118299.8969,22.76878807,23.08458263,1.0110957,4.74532812
Dr2AB000322,R70,21.30313657,5.338359462,0.611782848,19.26346841,149377.4449,95258.99323,16.38973788,19.7055808,1.175337187,3.860833405
Dp2AC000147,B100,21.30398148,4.504808663,0.51355771,17.9687107,127177.6133,87231.8064,15.72656929,17.9687107,1.142570281,3.749302983
Dr5AD000672,R128,21.30482639,9.625592809,1.116987915,25.57935969,263558.6785,158798.1955,23.33721828,25.76883643,1.096075778,4.976969219
Dp2AE000182,B100,21.3056713,6.858433518,0.790907485,22.92668535,189861.346,141596.7974,18.78977656,22.92668535,1.220168067,4.096893536
Dp2AA01103,B100,21.3065162,7.00116055,0.807726355,20.40032884,193662.5734,147811.3681,19.86347808,20.40032884,1.027027027,4.551121364
Dr5AA000607,R128,21.30734954,10.51966236,1.222344548,30.37943706,287370.297,171908.8043,28.57940805,30.44259598,1.062983425,5.24599244
Dr1AB000223,R20,21.30819444,4.758382869,0.543438746,21.82140438,133931.0165,116432.5093,22.07404003,21.82140438,0.988555079,4.142243154
Dr7AC000844,R161,21.30902778,5.152689667,0.589903628,20.58980558,144432.5295,107376.1756,20.49506721,20.9371796,1.004622496,4.193760236
Dr3AD000478,R98,21.30987269,3.402881183,0.383707221,22.95826481,97830.14632,53264.40316,13.42126897,22.95826481,1.710588235,2.263456622
Dr2AE000381,R70,21.31071759,12.62575865,1.470525702,25.83199534,343461.6392,197628.7444,25.04250893,25.83199534,1.031525851,5.777917386
Dp1AA000012,A10,21.31155093,7.509711301,0.867653677,16.45289679,207206.7282,204496.2061,25.32672404,16.95816809,0.649625935,5.489184583
